RSU,MSE
RSU_0,1.154124525345901e-05
RSU_1,8.433255795082231e-06
RSU_10,1.7832166439501373e-05
RSU_11,6.479059316715741e-06
RSU_12,8.695649641034705e-06
RSU_2,6.326445896447404e-06
RSU_3,9.34873002755747e-06
RSU_4,7.820061530214542e-06
RSU_5,5.2238238172817005e-06
RSU_6,7.14007980081097e-06
RSU_7,1.2679324667393676e-05
RSU_8,6.854186436487337e-06
RSU_9,8.399094921101092e-06
