RSU,MSE
RSU_0,1.118022912203711e-05
RSU_1,8.104827034391945e-06
RSU_10,1.7570355414764642e-05
RSU_11,6.0118459491083596e-06
RSU_12,8.395428963820182e-06
RSU_2,5.988203128934487e-06
RSU_3,9.083012979553383e-06
RSU_4,7.507828244419099e-06
RSU_5,4.8045785863739165e-06
RSU_6,6.699055523301682e-06
RSU_7,1.2408235943910782e-05
RSU_8,6.443723648218706e-06
RSU_9,8.12846124389759e-06
