RSU,MSE
RSU_12,1.5323818996151085e-05
RSU_10,2.9552910478747437e-05
RSU_11,1.1102022977030202e-05
RSU_8,1.178438558247873e-05
RSU_9,1.4993512928215003e-05
RSU_2,1.163558971662745e-05
RSU_3,2.3369567339348812e-05
RSU_1,1.4423181053797408e-05
RSU_0,2.313641340505289e-05
RSU_4,1.2535040406317877e-05
RSU_5,9.054908870245674e-06
RSU_7,2.0306351258227994e-05
RSU_6,1.152667611622947e-05
