RSU,MSE
RSU_0,2.0343251450583803e-06
RSU_1,2.0343251450583803e-06
RSU_2,2.0343251450583803e-06
RSU_3,2.0343251450583803e-06
RSU_4,2.0343251450583803e-06
RSU_5,2.0343251450583803e-06
