RSU,MSE
RSU_0,5.801971260834739e-10
RSU_1,5.801971260834739e-10
RSU_2,5.801971260834739e-10
RSU_3,5.801971260834739e-10
RSU_4,5.801971260834739e-10
RSU_5,5.801971260834739e-10
