RSU,MSE
RSU_0,3.0520056515015384e-08
RSU_1,3.0520056515015384e-08
RSU_2,3.0520056515015384e-08
RSU_3,3.0520056515015384e-08
RSU_4,3.0520056515015384e-08
RSU_5,3.0520056515015384e-08
