RSU,MSE
RSU_0,7.270263999401529e-08
RSU_1,7.270263999401529e-08
RSU_2,7.270263999401529e-08
RSU_3,7.270263999401529e-08
RSU_4,7.270263999401529e-08
RSU_5,7.270263999401529e-08
