rsu,time
RSU_12,194.5849500000004
RSU_10,193.4420050000008
RSU_11,193.12526399999842
RSU_8,191.97474599999987
RSU_9,192.73222600000008
RSU_2,189.91225200000008
RSU_3,190.7707819999996
RSU_1,189.2202699999998
RSU_0,189.38891999999942
RSU_4,188.32911599999898
RSU_5,188.8139940000001
RSU_7,190.87910099999863
RSU_6,198.15850599999976
