rsu,time
RSU_12,202.22181399999954
RSU_10,198.50008799999978
RSU_11,205.66594600000008
RSU_8,237.81714399999964
RSU_9,195.13749400000052
RSU_2,193.84281200000078
RSU_3,196.4461279999996
RSU_1,192.92314299999907
RSU_0,191.1339820000012
RSU_4,190.71807500000068
RSU_5,190.89795599999889
RSU_7,188.60642700000062
RSU_6,190.2006569999994
