rsu,time
RSU_12,207.51123899999948
RSU_10,191.35066200000074
RSU_11,192.0754859999979
RSU_8,190.13024700000096
RSU_9,192.0559080000021
RSU_2,191.35558400000082
RSU_3,193.0136080000011
RSU_1,194.44794600000023
RSU_0,192.71358200000032
RSU_4,190.46539299999858
RSU_5,191.8397330000007
RSU_7,190.51508699999977
RSU_6,192.10756599999877
