RSU,MSE
RSU_2,7.290898118830446e-07
RSU_3,1.3600799795644012e-07
RSU_1,1.934933137348084e-08
RSU_0,3.2242811386966005e-08
RSU_4,2.038213567684533e-08
RSU_5,6.866604695919085e-08
