RSU,MSE
RSU_0,9.971922509242903e-06
RSU_22,5.0308007226370835e-05
RSU_24,4.0568382036439026e-05
RSU_25,4.137926538900072e-05
RSU_26,4.029222029533458e-05
RSU_27,2.6554109849448148e-05
RSU_34,2.9151418800797934e-05
RSU_37,3.86416912174141e-05
RSU_5,4.824301979996922e-05
RSU_7,1.0031004166694805e-05
